train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.949857,0.6858,0.996043,0.954752
0.950374,0.685897,0.996087,0.954875
0.950675,0.686125,0.99611,0.954914
0.950874,0.686381,0.996125,0.954996
0.951365,0.686573,0.996173,0.955014
0.951467,0.686915,0.996179,0.955132
0.951589,0.68709,0.996192,0.955172
0.952372,0.687662,0.99625,0.955224
0.952801,0.688352,0.996283,0.955256
0.953089,0.688432,0.996307,0.955224
0.953501,0.688053,0.996349,0.955149
0.954,0.688309,0.9964,0.955163
0.954485,0.688652,0.996446,0.955302
0.95495,0.688796,0.996494,0.95538
0.955277,0.688744,0.996522,0.955392
0.95573,0.68947,0.996561,0.955415
0.95622,0.689388,0.996602,0.955437
0.956719,0.689571,0.996641,0.955512
0.956857,0.689456,0.996651,0.955497
0.957015,0.689534,0.996661,0.955466
0.957533,0.690397,0.996713,0.955465
0.958203,0.690184,0.996766,0.955508
0.958791,0.690457,0.996813,0.955612
0.959163,0.691028,0.99685,0.955747
0.959541,0.691544,0.99688,0.955781
0.959658,0.69236,0.996893,0.955948
0.959891,0.692973,0.996913,0.955998
0.960422,0.693386,0.996962,0.956105
0.961048,0.693417,0.99701,0.956095
0.961399,0.693733,0.997033,0.956238
0.961522,0.694127,0.997043,0.956317
0.961622,0.694411,0.99705,0.956345
0.961985,0.694379,0.997085,0.956288
0.962328,0.694121,0.997119,0.956254
0.962481,0.693894,0.99713,0.956186
0.962783,0.694713,0.997158,0.956324
0.963047,0.694795,0.99718,0.956296
0.963241,0.694677,0.997198,0.956312
0.963525,0.695882,0.997221,0.95646
0.963901,0.696016,0.997245,0.956629
0.964387,0.696343,0.997282,0.956536
0.964646,0.696576,0.997303,0.956496
0.965149,0.696141,0.997346,0.956572
0.965313,0.696044,0.997358,0.956585
0.96568,0.696391,0.997401,0.95666
0.965832,0.696898,0.997417,0.956807
0.965965,0.696771,0.997428,0.956783
0.966208,0.697363,0.997448,0.956844
0.966363,0.697281,0.997462,0.956786
0.966545,0.697448,0.997481,0.95686
0.966835,0.697638,0.997504,0.956826
0.966936,0.697594,0.997512,0.956816
0.967023,0.697959,0.997522,0.956856
0.96738,0.698534,0.997548,0.95696
0.967584,0.698339,0.997562,0.956872
0.968012,0.698321,0.997595,0.956874
0.968058,0.698068,0.997598,0.956932
0.968403,0.698605,0.997628,0.95698
0.968854,0.69909,0.997665,0.957013
0.968948,0.699483,0.997673,0.957118
0.969009,0.69966,0.997676,0.957115
0.969271,0.699471,0.997697,0.957117
0.969368,0.699318,0.997705,0.957134
0.969661,0.699598,0.997728,0.957213
0.970144,0.700334,0.997763,0.95717
0.970183,0.700517,0.997765,0.957199
0.970399,0.700543,0.99778,0.957236
0.97065,0.700697,0.9978,0.957313
0.970609,0.701047,0.997799,0.9574
0.970839,0.701543,0.997826,0.957447
0.971223,0.700945,0.997857,0.957397
0.971653,0.701458,0.997891,0.957432
0.971792,0.701559,0.997907,0.957484
0.972057,0.70209,0.997928,0.9576
0.97217,0.702578,0.997933,0.957649
0.972211,0.702981,0.997937,0.957672
0.972398,0.702934,0.997949,0.95774
0.972569,0.702717,0.997961,0.957706
0.972632,0.70288,0.997965,0.957751
0.973164,0.703353,0.998003,0.957828
0.973308,0.702908,0.998015,0.957789
0.973432,0.702892,0.998025,0.957856
0.973516,0.702476,0.998032,0.957828
0.973769,0.702185,0.998054,0.957694
0.973981,0.702647,0.998073,0.957742
0.974192,0.702655,0.998098,0.957813
0.97435,0.702711,0.99811,0.957781
0.974441,0.702783,0.998117,0.957764
0.974533,0.702503,0.998127,0.957667
0.974754,0.702523,0.998145,0.957719
0.974822,0.702617,0.99815,0.957673
0.975076,0.702901,0.99817,0.957642
0.975467,0.703505,0.998196,0.957605
0.975697,0.703565,0.998215,0.957531
0.975899,0.704037,0.99823,0.957638
0.976287,0.70457,0.99826,0.957629
0.976469,0.704642,0.998275,0.957757
0.97654,0.70495,0.998281,0.957748
0.976739,0.704781,0.998296,0.957672
0.976959,0.704986,0.998316,0.957664
0.977025,0.704848,0.998322,0.957615
0.977118,0.705142,0.998328,0.957685
0.97726,0.705249,0.998338,0.95772
0.97736,0.705243,0.998345,0.957722
0.977414,0.705074,0.998352,0.957613
0.977506,0.70514,0.998357,0.957638
0.97753,0.704867,0.998365,0.957616
0.977823,0.705344,0.998386,0.957674
0.978029,0.705625,0.998401,0.957683
0.978169,0.705859,0.998412,0.957668
0.978373,0.705937,0.998431,0.957691
0.978541,0.705789,0.998446,0.957583
0.978748,0.706055,0.998461,0.957575
0.978961,0.706242,0.998478,0.957696
0.979047,0.70642,0.998484,0.957597
0.979257,0.706212,0.998507,0.957556
0.979336,0.706228,0.998514,0.957411
0.979556,0.70744,0.998532,0.957525
0.979794,0.707485,0.998554,0.957533
0.979864,0.707352,0.998559,0.957463
0.980083,0.708211,0.998577,0.95769
0.980215,0.708271,0.998586,0.957641
0.980291,0.707815,0.998592,0.957575
0.980464,0.707738,0.998604,0.957511
0.98068,0.707737,0.998619,0.957456
