train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.997583,0.727081,0.999799,0.961145
0.997613,0.727177,0.999802,0.961173
0.997628,0.72737,0.999803,0.961191
0.997645,0.727353,0.999805,0.961179
0.997657,0.727382,0.999806,0.961182
0.997671,0.727395,0.999807,0.961197
0.997688,0.727544,0.999808,0.961219
0.997696,0.727498,0.999809,0.961227
0.99771,0.727622,0.99981,0.961236
0.997724,0.727545,0.999811,0.961244
0.997737,0.727656,0.999813,0.961211
0.997748,0.727844,0.999813,0.961239
0.997761,0.727856,0.999815,0.961239
0.997771,0.727977,0.999815,0.961238
0.997779,0.728012,0.999816,0.961262
0.997784,0.728059,0.999816,0.961281
0.997792,0.728225,0.999817,0.961277
0.99781,0.728135,0.999819,0.961276
0.997822,0.728215,0.99982,0.961288
0.997831,0.728305,0.99982,0.961318
0.997843,0.728598,0.999821,0.961383
0.997863,0.728736,0.999823,0.961365
0.997875,0.728929,0.999824,0.961406
0.997884,0.728998,0.999825,0.961407
0.997889,0.729088,0.999825,0.96142
0.997896,0.729225,0.999826,0.961426
0.997918,0.729372,0.999828,0.961425
0.997928,0.729478,0.999828,0.961421
0.997931,0.729627,0.999829,0.961426
0.997945,0.729514,0.99983,0.961431
0.997951,0.729508,0.99983,0.961433
0.997957,0.729626,0.999831,0.961468
0.997971,0.729592,0.999832,0.961483
0.997977,0.729586,0.999833,0.961455
0.997987,0.729716,0.999833,0.961454
0.997997,0.729756,0.999834,0.961448
0.998009,0.729834,0.999835,0.961444
0.998014,0.729872,0.999836,0.961453
0.998025,0.729766,0.999837,0.961448
0.998046,0.729903,0.999839,0.961453
0.998051,0.730005,0.999839,0.961475
0.998063,0.730187,0.99984,0.961505
0.998067,0.730338,0.99984,0.961525
0.99807,0.730366,0.999841,0.961524
0.998081,0.730565,0.999842,0.961549
0.998096,0.730518,0.999843,0.961524
0.998106,0.730621,0.999844,0.961547
0.998124,0.730831,0.999845,0.961577
0.99813,0.730878,0.999846,0.961583
0.998141,0.730858,0.999846,0.961573
0.998149,0.730846,0.999847,0.961587
0.998156,0.730989,0.999848,0.961608
0.998171,0.731042,0.999849,0.961591
0.998177,0.731091,0.99985,0.961617
0.998208,0.731065,0.999853,0.961608
0.998212,0.731053,0.999853,0.961625
0.998221,0.731187,0.999854,0.96165
0.998235,0.731339,0.999855,0.961674
0.998256,0.731398,0.999857,0.961685
0.998263,0.731463,0.999857,0.961683
0.998266,0.731537,0.999858,0.96167
0.99827,0.731485,0.999858,0.961685
0.998277,0.731496,0.999859,0.961714
0.99828,0.731534,0.999859,0.961715
0.998295,0.731699,0.99986,0.961715
0.998305,0.731903,0.999861,0.96178
0.998316,0.731882,0.999862,0.961779
0.998327,0.731974,0.999863,0.961803
0.998348,0.732121,0.999865,0.961836
0.99836,0.732336,0.999866,0.961881
0.998365,0.732501,0.999866,0.961901
0.998379,0.732547,0.999867,0.961898
0.998384,0.732635,0.999868,0.961922
0.998388,0.732619,0.999868,0.961913
0.998391,0.732757,0.999869,0.961929
0.998405,0.732947,0.99987,0.961941
0.998409,0.733069,0.99987,0.961966
0.998411,0.732987,0.99987,0.961943
0.99842,0.733005,0.999871,0.961937
0.998429,0.733094,0.999872,0.961945
0.998441,0.733279,0.999873,0.961957
0.998444,0.733255,0.999873,0.961972
0.998476,0.733287,0.999876,0.961987
0.998482,0.733254,0.999877,0.961985
0.998488,0.733383,0.999877,0.961985
0.998491,0.733482,0.999878,0.962007
0.998497,0.733499,0.999878,0.962026
0.998511,0.733506,0.999879,0.962036
0.998513,0.733472,0.999879,0.96201
0.998515,0.733517,0.99988,0.962016
0.998522,0.733481,0.99988,0.962025
0.998541,0.733375,0.999882,0.962013
0.998545,0.733331,0.999882,0.962014
0.998567,0.733281,0.999884,0.962008
0.998569,0.733337,0.999884,0.962016
0.998573,0.733317,0.999884,0.962002
0.998577,0.733372,0.999885,0.962015
0.998585,0.733449,0.999885,0.962043
0.998603,0.73343,0.999887,0.962031
0.998618,0.733363,0.999888,0.962039
0.998623,0.733348,0.999889,0.962041
0.998628,0.733394,0.999889,0.962034
0.998634,0.733483,0.99989,0.962041
0.998636,0.733573,0.99989,0.962062
0.998644,0.73367,0.999891,0.962074
0.99865,0.733883,0.999891,0.962099
0.998654,0.734003,0.999891,0.96213
0.998659,0.734043,0.999892,0.9621
0.998666,0.734116,0.999892,0.962103
0.998679,0.734235,0.999893,0.962116
0.998681,0.73435,0.999894,0.962111
0.998685,0.734284,0.999894,0.962104
0.998691,0.734306,0.999895,0.9621
0.998708,0.734383,0.999896,0.962087
0.998718,0.734491,0.999897,0.962109
0.998726,0.734645,0.999898,0.96211
0.998742,0.734517,0.999899,0.962063
0.998758,0.734694,0.9999,0.962076
0.998761,0.734712,0.999901,0.96209
0.998767,0.73469,0.999901,0.962078
0.998774,0.734764,0.999902,0.962079
0.998784,0.734743,0.999903,0.962108
0.998792,0.73484,0.999903,0.962145
0.998802,0.734984,0.999904,0.96219
0.998806,0.735076,0.999904,0.962199
0.998812,0.735156,0.999905,0.962222
0.998819,0.735263,0.999905,0.962236
0.998836,0.735441,0.999907,0.962251
0.998844,0.735519,0.999907,0.962267
0.998854,0.735605,0.999908,0.962286
0.998858,0.735713,0.999909,0.962299
0.998865,0.735701,0.999909,0.9623
0.998885,0.735614,0.999911,0.962323
0.998888,0.73569,0.999911,0.962336
0.998891,0.735696,0.999911,0.962338
0.998899,0.735735,0.999912,0.962359
0.998906,0.735884,0.999913,0.962384
0.998908,0.735907,0.999913,0.962386
0.99891,0.735947,0.999913,0.962405
0.998913,0.735978,0.999913,0.962403
0.998921,0.735988,0.999914,0.962401
0.998922,0.736087,0.999914,0.962388
0.998929,0.736288,0.999915,0.96242
0.998935,0.73631,0.999915,0.962433
0.998937,0.736262,0.999915,0.962429
0.998944,0.736226,0.999916,0.962434
0.99895,0.736274,0.999916,0.962443
0.998954,0.736275,0.999917,0.962445
0.998958,0.736377,0.999917,0.962454
0.99896,0.736478,0.999917,0.962467
0.998971,0.736563,0.999918,0.962469
0.998977,0.736621,0.999919,0.962492
0.998982,0.736521,0.999919,0.962493
0.998993,0.736651,0.99992,0.962494
0.999001,0.73681,0.999921,0.962508
0.999004,0.73676,0.999921,0.962526
0.99901,0.736906,0.999922,0.962559
0.999012,0.7369,0.999922,0.96256
0.999018,0.736852,0.999922,0.96254
0.999025,0.736834,0.999923,0.962545
0.999035,0.736974,0.999924,0.962547
0.999042,0.736973,0.999924,0.962568
0.999045,0.737182,0.999925,0.962595
0.999048,0.73721,0.999925,0.962616
0.999063,0.737094,0.999926,0.962618
0.999068,0.73727,0.999926,0.962643
0.999071,0.737222,0.999927,0.962632
0.99908,0.737341,0.999928,0.962638
0.999085,0.737443,0.999928,0.96264
0.99909,0.737508,0.999928,0.962636
0.9991,0.737596,0.999929,0.962657
0.999107,0.737687,0.99993,0.962702
0.99911,0.737691,0.99993,0.962701
0.999122,0.737745,0.999931,0.962704
0.999135,0.737861,0.999932,0.962728
0.999145,0.737887,0.999933,0.962757
0.999148,0.737894,0.999933,0.962761
0.999152,0.738029,0.999933,0.962758
0.99916,0.738084,0.999934,0.962776
0.999168,0.73802,0.999935,0.962777
0.999173,0.738008,0.999935,0.962769
0.999175,0.738128,0.999935,0.962782
0.99918,0.738097,0.999936,0.962773
0.999187,0.738163,0.999936,0.962763
0.999199,0.738281,0.999937,0.962759
0.999209,0.738479,0.999938,0.962774
0.999214,0.738566,0.999938,0.962799
0.999218,0.73865,0.999939,0.962794
0.999221,0.738757,0.999939,0.962817
0.99923,0.738715,0.99994,0.962799
0.999242,0.738753,0.999941,0.962782
0.999247,0.73872,0.999941,0.962797
0.999253,0.738808,0.999942,0.96281
0.999257,0.738907,0.999942,0.962828
0.999267,0.7389,0.999943,0.962835
0.999269,0.738935,0.999943,0.962852
0.999271,0.739018,0.999943,0.962861
0.999278,0.739095,0.999944,0.962888
0.999285,0.739112,0.999944,0.962877
0.999293,0.739189,0.999945,0.962897
0.999296,0.739242,0.999945,0.962918
0.999298,0.739351,0.999945,0.962934
0.999304,0.739314,0.999946,0.962949
0.999307,0.739218,0.999946,0.962946
0.999308,0.739325,0.999946,0.962953
0.99931,0.739376,0.999946,0.962908
0.99931,0.7395,0.999946,0.962913
0.999317,0.739667,0.999947,0.962937
0.999322,0.739638,0.999947,0.96293
0.999327,0.739689,0.999948,0.962934
0.999332,0.739746,0.999948,0.962945
0.999337,0.739835,0.999948,0.962943
0.99934,0.739897,0.999949,0.962955
0.999343,0.739913,0.999949,0.962965
0.999345,0.739952,0.999949,0.962973
0.99935,0.740019,0.99995,0.962971
0.99935,0.740055,0.99995,0.962982
0.999352,0.740029,0.99995,0.962975
0.999356,0.740031,0.99995,0.962987
0.999361,0.739967,0.99995,0.962994
0.999365,0.740102,0.999951,0.962995
0.999367,0.740007,0.999951,0.962997
0.999375,0.740206,0.999951,0.963012
0.999383,0.7402,0.999952,0.963018
0.999387,0.74038,0.999952,0.963071
0.999393,0.740469,0.999953,0.96308
0.999398,0.740449,0.999953,0.963076
0.999399,0.740384,0.999953,0.963072
0.9994,0.740455,0.999954,0.963059
0.999406,0.740527,0.999954,0.963064
0.999407,0.740584,0.999954,0.963058
0.999408,0.740539,0.999954,0.96305
0.999409,0.740562,0.999954,0.963055
0.999412,0.740579,0.999954,0.963066
0.999418,0.740506,0.999955,0.963067
0.999423,0.7406,0.999955,0.963082
0.999427,0.740662,0.999955,0.963092
0.999435,0.740875,0.999956,0.963121
0.99944,0.741031,0.999956,0.963131
0.999442,0.741067,0.999957,0.963149
0.999451,0.74099,0.999957,0.963143
0.999456,0.740893,0.999958,0.963137
0.999457,0.740965,0.999958,0.963151
0.99946,0.741037,0.999958,0.963153
0.99946,0.741133,0.999958,0.963159
0.999462,0.741239,0.999958,0.963152
0.999464,0.741158,0.999958,0.963147
0.99947,0.741304,0.999959,0.963157
0.999474,0.741209,0.999959,0.963163
0.999476,0.741201,0.999959,0.963177
0.99948,0.74122,0.99996,0.963172
0.999483,0.741245,0.99996,0.963179
0.999485,0.741092,0.99996,0.963181
0.999489,0.741242,0.99996,0.963194
0.999489,0.74136,0.99996,0.96321
0.999492,0.741324,0.999961,0.963206
0.999497,0.741478,0.999961,0.963222
0.999499,0.741557,0.999961,0.963238
0.999505,0.741578,0.999962,0.963259
0.999506,0.741609,0.999962,0.963261
0.99951,0.741649,0.999962,0.963279
0.999515,0.741559,0.999963,0.963249
0.999518,0.741555,0.999963,0.96326
0.999523,0.74154,0.999963,0.963238
0.999526,0.741625,0.999963,0.963255
0.999527,0.741693,0.999964,0.963271
0.999528,0.741687,0.999964,0.963271
0.999533,0.741871,0.999964,0.963282
0.999538,0.742009,0.999964,0.96333
0.999542,0.742037,0.999965,0.963345
0.999544,0.74209,0.999965,0.963356
0.999548,0.742116,0.999965,0.963363
0.999556,0.742124,0.999966,0.963355
0.999558,0.742121,0.999966,0.963384
0.999563,0.742043,0.999966,0.96338
0.999567,0.742089,0.999967,0.96338
0.999568,0.742135,0.999967,0.963397
0.999569,0.742021,0.999967,0.96339
0.999575,0.74204,0.999967,0.963391
0.999576,0.742173,0.999968,0.96341
0.999577,0.742185,0.999968,0.963405
0.999582,0.742318,0.999968,0.963414
0.999589,0.74241,0.999968,0.963437
0.999589,0.742365,0.999968,0.963452
0.999591,0.742469,0.999969,0.963453
0.999595,0.742534,0.999969,0.963458
0.999596,0.742674,0.999969,0.963477
0.999598,0.742735,0.999969,0.963478
0.999605,0.742803,0.99997,0.963478
0.999606,0.742732,0.99997,0.963476
0.99961,0.74273,0.99997,0.96348
0.999617,0.742844,0.999971,0.963506
0.999627,0.742741,0.999972,0.963511
0.999628,0.742736,0.999972,0.963507
0.99963,0.742805,0.999972,0.963532
0.999634,0.742947,0.999972,0.963551
0.999636,0.743034,0.999972,0.963566
0.999641,0.743151,0.999973,0.963581
0.999642,0.74323,0.999973,0.963593
0.999643,0.743182,0.999973,0.963596
0.999644,0.743208,0.999973,0.963607
0.999646,0.743264,0.999973,0.963602
0.999648,0.743347,0.999973,0.963631
0.999654,0.743271,0.999974,0.963637
0.999661,0.743392,0.999974,0.963642
0.999665,0.743435,0.999975,0.963656
0.999667,0.74337,0.999975,0.963641
0.99967,0.743661,0.999975,0.963681
0.999671,0.743583,0.999975,0.963663
0.999673,0.743619,0.999975,0.963655
0.999677,0.743485,0.999976,0.963654
0.999678,0.743531,0.999976,0.963667
0.999683,0.743487,0.999976,0.963644
0.999686,0.74347,0.999976,0.963631
0.999688,0.743583,0.999977,0.963656
0.999691,0.743696,0.999977,0.963658
0.999693,0.743812,0.999977,0.96368
0.999694,0.743717,0.999977,0.963668
0.999696,0.743802,0.999977,0.963655
0.9997,0.743767,0.999977,0.963674
0.999701,0.74392,0.999978,0.963682
0.999702,0.743921,0.999978,0.963701
0.999706,0.743993,0.999978,0.963744
0.999708,0.744142,0.999978,0.963764
0.99971,0.744132,0.999978,0.963755
0.999711,0.744114,0.999978,0.963745
0.999713,0.744181,0.999978,0.96375
0.999714,0.744253,0.999978,0.963782
0.999717,0.744251,0.999979,0.963773
0.99972,0.744283,0.999979,0.963769
0.999721,0.744343,0.999979,0.963782
0.999723,0.744483,0.999979,0.963824
0.999724,0.744483,0.999979,0.963822
0.999726,0.74445,0.999979,0.963822
0.999727,0.74459,0.999979,0.963829
0.999729,0.744705,0.99998,0.963821
0.99973,0.744647,0.99998,0.963812
0.999732,0.744698,0.99998,0.963824
0.999733,0.744841,0.99998,0.963812
0.999734,0.74487,0.99998,0.963829
0.999737,0.744884,0.99998,0.963828
0.99974,0.744935,0.99998,0.963853
0.999741,0.745082,0.999981,0.96387
0.999742,0.745148,0.999981,0.963868
0.999745,0.745152,0.999981,0.963893
0.999746,0.745036,0.999981,0.963875
0.999746,0.745174,0.999981,0.963874
0.999747,0.745116,0.999981,0.963859
0.999748,0.745107,0.999981,0.963854
0.999748,0.745131,0.999981,0.963868
0.999749,0.745137,0.999981,0.963886
0.99975,0.745228,0.999981,0.963887
0.999753,0.74533,0.999981,0.963888
0.999754,0.745405,0.999982,0.963906
0.999755,0.745384,0.999982,0.963905
0.999755,0.74535,0.999982,0.963909
0.999756,0.745465,0.999982,0.963919
0.99976,0.745312,0.999982,0.963919
0.99976,0.745448,0.999982,0.963938
0.999761,0.745499,0.999982,0.963945
0.999762,0.745493,0.999982,0.963943
0.999763,0.74561,0.999982,0.963958
0.999766,0.745538,0.999982,0.963967
0.999767,0.745538,0.999982,0.963971
0.999768,0.745568,0.999983,0.963984
0.999771,0.745584,0.999983,0.964002
0.999771,0.745646,0.999983,0.964
0.999772,0.745678,0.999983,0.964017
0.999773,0.74572,0.999983,0.964014
0.999774,0.745765,0.999983,0.96402
0.999775,0.745749,0.999983,0.964007
0.999775,0.74576,0.999983,0.964012
0.999775,0.745784,0.999983,0.964016
0.999776,0.745717,0.999983,0.963999
0.999777,0.745723,0.999983,0.964004
0.999778,0.745708,0.999983,0.963999
0.999779,0.745709,0.999983,0.964006
0.999782,0.745808,0.999984,0.964023
0.999782,0.745789,0.999984,0.964023
0.999783,0.745848,0.999984,0.964045
0.999783,0.74589,0.999984,0.964053
0.999784,0.745958,0.999984,0.964052
0.999785,0.745952,0.999984,0.964062
0.999786,0.745924,0.999984,0.964067
0.999787,0.745904,0.999984,0.964062
0.999788,0.745915,0.999984,0.964062
0.999789,0.745941,0.999984,0.964057
0.99979,0.745939,0.999984,0.964072
0.999791,0.745979,0.999984,0.964054
0.999793,0.745937,0.999984,0.964039
0.999793,0.745981,0.999985,0.964047
0.999794,0.745916,0.999985,0.964068
0.999798,0.74604,0.999985,0.964079
0.999798,0.746087,0.999985,0.964084
0.9998,0.746191,0.999985,0.964092
0.999804,0.746239,0.999985,0.964077
0.999805,0.746297,0.999985,0.964092
0.999805,0.7463,0.999985,0.964102
0.999806,0.746264,0.999986,0.964102
0.999808,0.746302,0.999986,0.964097
0.999811,0.746443,0.999986,0.964147
0.999812,0.746527,0.999986,0.964166
0.999815,0.74657,0.999986,0.964177
0.999816,0.746595,0.999986,0.964183
0.999817,0.746687,0.999986,0.964194
0.999818,0.746749,0.999986,0.964197
0.99982,0.746931,0.999987,0.96423
0.999821,0.746894,0.999987,0.964233
0.999822,0.746944,0.999987,0.964229
0.999823,0.747005,0.999987,0.964247
0.999825,0.746944,0.999987,0.964221
0.999828,0.746989,0.999987,0.964225
0.99983,0.747091,0.999987,0.964241
0.999831,0.747173,0.999987,0.964252
0.999831,0.747249,0.999988,0.964262
0.999833,0.747276,0.999988,0.964266
0.999834,0.747322,0.999988,0.964257
0.999835,0.747379,0.999988,0.96427
0.999838,0.747337,0.999988,0.964266
0.999841,0.747431,0.999988,0.964283
0.999841,0.747478,0.999988,0.964294
0.999843,0.747577,0.999988,0.964326
0.999846,0.747499,0.999988,0.964309
0.999847,0.747618,0.999989,0.964315
0.999848,0.747662,0.999989,0.96432
0.999848,0.747693,0.999989,0.96432
0.99985,0.747717,0.999989,0.964325
0.99985,0.74777,0.999989,0.96432
0.999852,0.747748,0.999989,0.964313
0.999852,0.747697,0.999989,0.964314
0.999854,0.747902,0.999989,0.964353
0.999855,0.747932,0.999989,0.964363
0.999856,0.747951,0.999989,0.964365
0.999857,0.747941,0.999989,0.964349
0.999858,0.748002,0.99999,0.964362
0.999859,0.748071,0.99999,0.964373
0.999859,0.74818,0.99999,0.964384
0.99986,0.748054,0.99999,0.964369
0.99986,0.748098,0.99999,0.964377
0.999861,0.748092,0.99999,0.964353
0.999862,0.748133,0.99999,0.964343
0.999862,0.748108,0.99999,0.964349
0.999863,0.748069,0.99999,0.964375
0.999864,0.748266,0.99999,0.964394
0.999865,0.748234,0.99999,0.964388
0.999866,0.748201,0.99999,0.964384
0.999869,0.748154,0.99999,0.964376
0.999869,0.748114,0.99999,0.96437
0.999869,0.748125,0.99999,0.964375
0.99987,0.748201,0.99999,0.964382
0.99987,0.748246,0.99999,0.964389
0.999871,0.74806,0.99999,0.96435
0.999873,0.748167,0.999991,0.964362
0.999873,0.748272,0.999991,0.96438
0.999874,0.748298,0.999991,0.964391
0.999876,0.748322,0.999991,0.964406
0.999876,0.748259,0.999991,0.964397
0.999878,0.748301,0.999991,0.964397
0.999878,0.748414,0.999991,0.964396
0.999878,0.748448,0.999991,0.964404
0.99988,0.748438,0.999991,0.964394
0.99988,0.748417,0.999991,0.964384
0.999881,0.748429,0.999991,0.964403
0.999882,0.748528,0.999991,0.964414
0.999882,0.748543,0.999991,0.964428
0.999883,0.748499,0.999991,0.964421
0.999883,0.748472,0.999991,0.964405
0.999883,0.748586,0.999991,0.964427
0.999883,0.748696,0.999991,0.964449
0.999884,0.748698,0.999991,0.96446
0.999884,0.748729,0.999991,0.964457
0.999885,0.748744,0.999992,0.964439
0.999885,0.748766,0.999992,0.964448
0.999886,0.748793,0.999992,0.964452
0.999886,0.748897,0.999992,0.964437
0.999886,0.748914,0.999992,0.964432
0.999886,0.748972,0.999992,0.96444
0.999887,0.748991,0.999992,0.964438
0.999887,0.74885,0.999992,0.964438
0.999888,0.748815,0.999992,0.964448
0.999888,0.748874,0.999992,0.964442
0.999889,0.748929,0.999992,0.96446
0.999889,0.748926,0.999992,0.964473
0.99989,0.749052,0.999992,0.964487
0.99989,0.749022,0.999992,0.964486
0.999891,0.7491,0.999992,0.964494
0.999893,0.749122,0.999992,0.964519
0.999893,0.74926,0.999992,0.964533
0.999893,0.749273,0.999992,0.964547
0.999896,0.749202,0.999992,0.964542
0.999897,0.749315,0.999992,0.964566
0.999897,0.74937,0.999992,0.964581
0.999898,0.749494,0.999992,0.96461
0.999898,0.749515,0.999992,0.964608
0.999899,0.74956,0.999992,0.964633
0.9999,0.749486,0.999993,0.964627
0.9999,0.749416,0.999993,0.964619
0.9999,0.749386,0.999993,0.964614
0.999901,0.749382,0.999993,0.964617
0.999903,0.749412,0.999993,0.964597
0.999905,0.749569,0.999993,0.964623
0.999905,0.749587,0.999993,0.96461
0.999905,0.749624,0.999993,0.964607
0.999906,0.749659,0.999993,0.964617
0.999906,0.749666,0.999993,0.964622
0.999907,0.749716,0.999993,0.964635
0.999908,0.749763,0.999993,0.964653
0.999908,0.749819,0.999993,0.964666
0.999908,0.749802,0.999993,0.964656
0.999909,0.749821,0.999993,0.964682
0.99991,0.749729,0.999993,0.964673
0.999911,0.749859,0.999994,0.964689
0.999912,0.749789,0.999994,0.964698
0.999912,0.749746,0.999994,0.964683
0.999913,0.749777,0.999994,0.964696
0.999913,0.749872,0.999994,0.964709
0.999914,0.749846,0.999994,0.964704
0.999915,0.749917,0.999994,0.964721
0.999916,0.750055,0.999994,0.964719
0.999917,0.750098,0.999994,0.964712
0.999918,0.750004,0.999994,0.964708
0.999918,0.750132,0.999994,0.964723
0.999918,0.75007,0.999994,0.964707
0.999918,0.750182,0.999994,0.964706
0.999919,0.750192,0.999994,0.964702
0.999919,0.75029,0.999994,0.964711
0.99992,0.750294,0.999994,0.964725
0.99992,0.750216,0.999994,0.964701
0.999921,0.750379,0.999994,0.964725
0.999922,0.750414,0.999994,0.964726
0.999923,0.750485,0.999994,0.964762
0.999923,0.750589,0.999994,0.964775
0.999923,0.750645,0.999994,0.964772
0.999924,0.75052,0.999994,0.964766
0.999924,0.750589,0.999994,0.964771
0.999924,0.750643,0.999994,0.964778
0.999925,0.750802,0.999994,0.964805
0.999925,0.750862,0.999994,0.964805
0.999925,0.750907,0.999995,0.964822
0.999925,0.750935,0.999994,0.964839
0.999926,0.75096,0.999995,0.964828
0.999926,0.750959,0.999995,0.964817
0.999927,0.750903,0.999995,0.9648
0.999928,0.751047,0.999995,0.964812
0.999929,0.750978,0.999995,0.96481
0.99993,0.751057,0.999995,0.964808
0.99993,0.751188,0.999995,0.964837
0.99993,0.751244,0.999995,0.964837
0.999931,0.751096,0.999995,0.96483
0.999932,0.751067,0.999995,0.964835
0.999932,0.751107,0.999995,0.964839
0.999932,0.751078,0.999995,0.964817
0.999933,0.75112,0.999995,0.964822
0.999933,0.751107,0.999995,0.964809
0.999933,0.751128,0.999995,0.964803
0.999933,0.751168,0.999995,0.964823
0.999933,0.751225,0.999995,0.964838
0.999933,0.751274,0.999995,0.964843
0.999934,0.751398,0.999995,0.964833
0.999935,0.75142,0.999995,0.964847
0.999936,0.751466,0.999995,0.964848
0.999936,0.751568,0.999995,0.964843
0.999936,0.751707,0.999995,0.964867
0.999937,0.751685,0.999995,0.964873
0.999937,0.751783,0.999995,0.964887
0.999938,0.751882,0.999996,0.964887
0.999939,0.751953,0.999996,0.96488
0.99994,0.751996,0.999996,0.9649
0.999941,0.75206,0.999996,0.964908
0.999941,0.75198,0.999996,0.964898
0.999942,0.75202,0.999996,0.964913
0.999942,0.751986,0.999996,0.964905
0.999942,0.751954,0.999996,0.964918
0.999943,0.752054,0.999996,0.964929
0.999943,0.752104,0.999996,0.964938
0.999943,0.752071,0.999996,0.96494
0.999943,0.752069,0.999996,0.964942
0.999943,0.752071,0.999996,0.964931
0.999943,0.752128,0.999996,0.964942
0.999944,0.752227,0.999996,0.964941
0.999944,0.752228,0.999996,0.964942
0.999944,0.752197,0.999996,0.964945
0.999946,0.752279,0.999996,0.964973
0.999946,0.752226,0.999996,0.964971
0.999946,0.752244,0.999996,0.964986
0.999947,0.752389,0.999996,0.965007
0.999947,0.752435,0.999996,0.965021
0.999947,0.752464,0.999996,0.965032
0.999948,0.752532,0.999996,0.965044
0.999948,0.752481,0.999996,0.965036
0.999948,0.752482,0.999996,0.965028
0.999949,0.752679,0.999996,0.965067
0.999949,0.752685,0.999996,0.965062
0.99995,0.752593,0.999996,0.965042
0.999951,0.7526,0.999996,0.965026
0.999951,0.752619,0.999996,0.965009
0.999951,0.75266,0.999996,0.965018
0.999951,0.752784,0.999996,0.96503
0.999952,0.752886,0.999996,0.965037
0.999952,0.752904,0.999996,0.965021
0.999952,0.752959,0.999996,0.965036
0.999953,0.752988,0.999996,0.965045
0.999953,0.752989,0.999996,0.965045
0.999953,0.752961,0.999997,0.965017
0.999953,0.752973,0.999997,0.965015
0.999953,0.753036,0.999997,0.965021
0.999953,0.753068,0.999997,0.965024
0.999954,0.753046,0.999997,0.965021
0.999954,0.753115,0.999997,0.965021
0.999954,0.753139,0.999997,0.965035
0.999954,0.753156,0.999997,0.965044
0.999954,0.753228,0.999997,0.965058
0.999954,0.753279,0.999997,0.965068
0.999955,0.753291,0.999997,0.965078
0.999955,0.753296,0.999997,0.965074
0.999955,0.753438,0.999997,0.965085
0.999955,0.753415,0.999997,0.965086
0.999956,0.753459,0.999997,0.965076
0.999956,0.753581,0.999997,0.965069
0.999957,0.753631,0.999997,0.965091
0.999957,0.753656,0.999997,0.965103
0.999957,0.753682,0.999997,0.965111
0.999958,0.753672,0.999997,0.965094
0.999958,0.753728,0.999997,0.965102
0.999959,0.753768,0.999997,0.965099
0.999959,0.753766,0.999997,0.965087
0.999959,0.753809,0.999997,0.965094
0.999959,0.753794,0.999997,0.965098
0.999959,0.753796,0.999997,0.965083
0.99996,0.753851,0.999997,0.965078
0.99996,0.75384,0.999997,0.965091
0.99996,0.753911,0.999997,0.965101
0.99996,0.753862,0.999997,0.965102
0.99996,0.753917,0.999997,0.965136
0.999961,0.753966,0.999997,0.965152
0.999961,0.754015,0.999997,0.965147
0.999961,0.753996,0.999997,0.96514
0.999961,0.754045,0.999997,0.965141
0.999961,0.754021,0.999997,0.965143
0.999961,0.754094,0.999997,0.965136
0.999961,0.754093,0.999997,0.965143
0.999962,0.754111,0.999997,0.965151
0.999963,0.754126,0.999997,0.965127
0.999963,0.754142,0.999997,0.965134
0.999963,0.754081,0.999997,0.965121
0.999963,0.754151,0.999997,0.965141
0.999963,0.754154,0.999997,0.965149
0.999964,0.754194,0.999997,0.96514
0.999964,0.754264,0.999997,0.965139
0.999964,0.754306,0.999997,0.965122
0.999965,0.754337,0.999997,0.965126
0.999965,0.754397,0.999997,0.965122
0.999965,0.754427,0.999997,0.965128
0.999965,0.754418,0.999997,0.965131
0.999965,0.75451,0.999997,0.965138
0.999965,0.754566,0.999997,0.965118
0.999965,0.754595,0.999997,0.965124
0.999966,0.754587,0.999997,0.965122
0.999966,0.754665,0.999998,0.965129
0.999966,0.754629,0.999997,0.965114
0.999966,0.754623,0.999998,0.965115
0.999966,0.754598,0.999998,0.965103
0.999967,0.754711,0.999998,0.965112
0.999967,0.754725,0.999998,0.965119
0.999967,0.754816,0.999998,0.965143
0.999967,0.754832,0.999998,0.96514
0.999967,0.75481,0.999998,0.965146
0.999967,0.754932,0.999998,0.965146
0.999967,0.755044,0.999998,0.965177
0.999968,0.755097,0.999998,0.965186
0.999968,0.75511,0.999998,0.965198
0.999968,0.755107,0.999998,0.96519
0.999968,0.755116,0.999998,0.965197
0.999968,0.755189,0.999998,0.965201
0.999968,0.755238,0.999998,0.965208
0.999968,0.75526,0.999998,0.965223
0.999968,0.755238,0.999998,0.965225
0.999969,0.755325,0.999998,0.965249
0.999969,0.755322,0.999998,0.965244
0.999969,0.755297,0.999998,0.96524
0.99997,0.755479,0.999998,0.965249
0.99997,0.755478,0.999998,0.965249
0.99997,0.755555,0.999998,0.965255
0.99997,0.755528,0.999998,0.965258
0.99997,0.755573,0.999998,0.96525
0.999971,0.755641,0.999998,0.965256
0.999971,0.755611,0.999998,0.96525
0.999971,0.755643,0.999998,0.965231
0.999971,0.755614,0.999998,0.965227
0.999971,0.755659,0.999998,0.965234
0.999971,0.755595,0.999998,0.965212
0.999971,0.755566,0.999998,0.965212
0.999972,0.755729,0.999998,0.965219
0.999972,0.755754,0.999998,0.965213
0.999972,0.755749,0.999998,0.965211
0.999972,0.755783,0.999998,0.965226
0.999972,0.755797,0.999998,0.965225
0.999972,0.755885,0.999998,0.965226
